========================================================================
LOG: verify_migration
STARTED: Tue Apr 15 15:02:55 MDT 2025
USER: patricksmith
PID: 39378
========================================================================

[2025-04-15 15:02:55] [INFO] Starting script: verify_migration
[2025-04-15 15:02:55] [INFO] Description: Migration Verification
[2025-04-15 15:02:55] [INFO] Validated directory: /Users/patricksmith/obsidian/acupcakeshop
[2025-04-15 15:02:55] [INFO] Validated directory: /Users/patricksmith/obsidian/acupcakeshop/_utilities
[2025-04-15 15:02:55] [INFO] Validated directory: /Users/patricksmith/obsidian/acupcakeshop/_utilities/scripts
[2025-04-15 15:02:55] [INFO] Starting migration verification...
[2025-04-15 15:02:55] [INFO] Checking for unmigrated content...
[2025-04-15 15:02:55] [INFO] Creating inventory of original markdown files...
[2025-04-15 15:02:59] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/migration-plan.md
[2025-04-15 15:02:59] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/vault-guide.md
[2025-04-15 15:02:59] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/migration_summary.md
[2025-04-15 15:02:59] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/migration-executive-summary.md
[2025-04-15 15:02:59] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/README.md
[2025-04-15 15:02:59] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/detailed-migration-implementation-plan.md
[2025-04-15 15:02:59] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/migration-execution-guide.md
[2025-04-15 15:02:59] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/organization-standards.md
[2025-04-15 15:02:59] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/migration_completion_report.md
[2025-04-15 15:02:59] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/vault_user_guide.md
[2025-04-15 15:02:59] [WARNING] Found 323 frontmatter issues
[2025-04-15 15:02:59] [INFO] Generating verification report...
[2025-04-15 15:02:59] [SUCCESS] Verification report generated: /Users/patricksmith/obsidian/acupcakeshop/docs/migration_verification_report.md
[2025-04-15 15:02:59] [WARNING] Verification completed with issues

========================================================================
COMPLETED: Tue Apr 15 15:02:59 MDT 2025
STATUS: 1
========================================================================
[2025-04-15 15:02:59] [ERROR] Script completed with errors (status: 1).
[2025-04-15 15:02:59] [ERROR] Error occurred in verify_migration.sh:494: 'return "${status}"' (exit code: 1)
Stack trace:
  494 main _utilities/scripts/verify_migration.sh
