========================================================================
LOG: verify_migration
STARTED: Tue Apr 15 16:19:15 MDT 2025
USER: patricksmith
PID: 80205
========================================================================

[2025-04-15 16:19:15] [INFO] Starting script: verify_migration
[2025-04-15 16:19:15] [INFO] Description: Migration Verification
[2025-04-15 16:19:15] [INFO] Validated directory: /Users/patricksmith/obsidian/acupcakeshop
[2025-04-15 16:19:15] [INFO] Validated directory: /Users/patricksmith/obsidian/acupcakeshop/_utilities
[2025-04-15 16:19:15] [INFO] Validated directory: /Users/patricksmith/obsidian/acupcakeshop/_utilities/scripts
[2025-04-15 16:19:15] [INFO] Starting migration verification...
[2025-04-15 16:19:15] [INFO] Checking for unmigrated content...
[2025-04-15 16:19:15] [INFO] Creating inventory of original markdown files...
[2025-04-15 16:19:20] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/content/strategy/implementation/README.md
[2025-04-15 16:19:20] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/content/strategy/implementation/phase-two.md
[2025-04-15 16:19:20] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/content/strategy/implementation/phase-three.md
[2025-04-15 16:19:20] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/content/strategy/implementation/phase-one.md
[2025-04-15 16:19:20] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/content/strategy/Athlete
[2025-04-15 16:19:20] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/content/strategy/Athlete
[2025-04-15 16:19:20] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/content/strategy/Athlete
[2025-04-15 16:19:20] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/content/strategy/current-status.md
[2025-04-15 16:19:20] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/content/strategy/mission-statement.md
[2025-04-15 16:19:20] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/content/strategy/project-vision.md
[2025-04-15 16:19:20] [INFO] Checking frontmatter in: /Users/patricksmith/obsidian/acupcakeshop/resources
[2025-04-15 16:19:20] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/resources/Maps/README.md
[2025-04-15 16:19:20] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/resources/misc/optimization-table.md
[2025-04-15 16:19:20] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/resources/misc/obsidian-compatibility-summary.md
[2025-04-15 16:19:20] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/resources/misc/competitor_profile_template.md
[2025-04-15 16:19:20] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/resources/misc/tagging-implementation-guide.md
[2025-04-15 16:19:20] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/resources/misc/standard_note_template.md
[2025-04-15 16:19:21] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/resources/misc/optimization-table-link.md
[2025-04-15 16:19:21] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/resources/misc/player-interview.md
[2025-04-15 16:19:21] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/resources/misc/README.md
[2025-04-15 16:19:21] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/resources/misc/player_interview_template.md
[2025-04-15 16:19:21] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/resources/misc/industry-interview.md
[2025-04-15 16:19:21] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/resources/misc/yaml-frontmatter-template.md
[2025-04-15 16:19:21] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/resources/misc/index.md
[2025-04-15 16:19:21] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/resources/misc/meeting-notes.md
[2025-04-15 16:19:21] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/resources/misc/consolidation-next-steps.md
[2025-04-15 16:19:21] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/resources/misc/script-consolidation-report.md
[2025-04-15 16:19:21] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/resources/misc/script-consolidation-summary.md
[2025-04-15 16:19:21] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/resources/misc/test-template.md
[2025-04-15 16:19:21] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/resources/misc/template-implementation-guide.md
[2025-04-15 16:19:21] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/resources/misc/moc-template.md
[2025-04-15 16:19:21] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/resources/misc/yaml-frontmatter-standardization.md
[2025-04-15 16:19:21] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/resources/misc/consolidation-success.md
[2025-04-15 16:19:21] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/resources/misc/yaml-frontmatter-guide.md
[2025-04-15 16:19:22] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/resources/misc/obsidian-sync-compatibility.md
[2025-04-15 16:19:22] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/resources/misc/README-templates.md
[2025-04-15 16:19:22] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/resources/misc/obsidian-performance-guide.md
[2025-04-15 16:19:22] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/resources/misc/_index.md
[2025-04-15 16:19:22] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/resources/misc/client-analysis.md
[2025-04-15 16:19:22] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/resources/misc/standard-note-template.md
[2025-04-15 16:19:22] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/resources/README.md
[2025-04-15 16:19:22] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/resources/Visualizations/README.md
[2025-04-15 16:19:22] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/resources/Visualizations/README-templates.md
[2025-04-15 16:19:22] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/resources/Dashboards/competitor/README.md
[2025-04-15 16:19:22] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/resources/Dashboards/financial/README.md
[2025-04-15 16:19:22] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/resources/Dashboards/README.md
[2025-04-15 16:19:22] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/resources/Dashboards/project/README.md
[2025-04-15 16:19:22] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/resources/Dashboards/System/obsidian-compatibility-summary.md
[2025-04-15 16:19:22] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/resources/Dashboards/System/optimization-table-link.md
[2025-04-15 16:19:22] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/resources/Dashboards/System/script-consolidation-report.md
[2025-04-15 16:19:22] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/resources/Dashboards/System/script-consolidation-summary.md
[2025-04-15 16:19:22] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/resources/Dashboards/System/consolidation-success.md
[2025-04-15 16:19:22] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/resources/Dashboards/interview/README.md
[2025-04-15 16:19:22] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/resources/Templates/Analysis/competitor-profile.md
[2025-04-15 16:19:22] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/resources/Templates/Analysis/standard-table-template.md
[2025-04-15 16:19:22] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/resources/Templates/Analysis/README.md
[2025-04-15 16:19:22] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/resources/Templates/Analysis/fee-structure-comparison.md
[2025-04-15 16:19:22] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/resources/Templates/Analysis/_index.md
[2025-04-15 16:19:22] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/resources/Templates/Analysis/service-comparison-matrix.md
[2025-04-15 16:19:23] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/resources/Templates/Project/README.md
[2025-04-15 16:19:23] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/resources/Templates/Project/weekly-status.md
[2025-04-15 16:19:23] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/resources/Templates/Project/kanban-card.md
[2025-04-15 16:19:23] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/resources/Templates/Project/task-template.md
[2025-04-15 16:19:23] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/resources/Templates/Project/weekly-note.md
[2025-04-15 16:19:23] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/resources/Templates/System/competitor-profile-template.md
[2025-04-15 16:19:23] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/resources/Templates/System/player-interview-template.md
[2025-04-15 16:19:23] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/resources/Templates/System/index-template.md
[2025-04-15 16:19:23] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/resources/Templates/System/competitor_profile_template.md
[2025-04-15 16:19:23] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/resources/Templates/System/standard_note_template.md
[2025-04-15 16:19:23] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/resources/Templates/System/README.md
[2025-04-15 16:19:23] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/resources/Templates/System/player_interview_template.md
[2025-04-15 16:19:23] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/resources/Templates/System/interview-summary-template.md
[2025-04-15 16:19:23] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/resources/Templates/System/yaml-frontmatter-template.md
[2025-04-15 16:19:23] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/resources/Templates/System/index.md
[2025-04-15 16:19:23] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/resources/Templates/System/test-template.md
[2025-04-15 16:19:23] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/resources/Templates/System/moc-template.md
[2025-04-15 16:19:23] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/resources/Templates/System/audio-transcript-template.md
[2025-04-15 16:19:23] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/resources/Templates/System/standard-note-template.md
[2025-04-15 16:19:23] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/resources/Templates/Interview/README.md
[2025-04-15 16:19:23] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/resources/Templates/Interview/_index.md
[2025-04-15 16:19:23] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/resources/Templates/Task/README.md
[2025-04-15 16:19:24] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/resources/Templates/Task/_index.md
[2025-04-15 16:19:24] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/resources/Templates/Client/player-interview.md
[2025-04-15 16:19:24] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/resources/Templates/Client/industry-interview.md
[2025-04-15 16:19:24] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/resources/Templates/Client/meeting-notes.md
[2025-04-15 16:19:24] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/resources/Templates/Client/client-analysis.md
[2025-04-15 16:19:24] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/resources/assets/images/README.md
[2025-04-15 16:19:24] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/resources/assets/diagrams/README.md
[2025-04-15 16:19:24] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/resources/assets/README.md
[2025-04-15 16:19:24] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/resources/assets/documents/README.md
[2025-04-15 16:19:24] [INFO] Checking frontmatter in: /Users/patricksmith/obsidian/acupcakeshop/atlas
[2025-04-15 16:19:24] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/atlas/map-competitor-landscape_20250415145843.md
[2025-04-15 16:19:24] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/atlas/compliance-map.md
[2025-04-15 16:19:24] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/atlas/map-service-models.md
[2025-04-15 16:19:24] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/atlas/interview-map.md
[2025-04-15 16:19:24] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/atlas/research-map.md
[2025-04-15 16:19:24] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/atlas/map-service-models_20250415145843.md
[2025-04-15 16:19:24] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/atlas/README.md
[2025-04-15 16:19:24] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/atlas/map-athlete-interviews_20250415145843.md
[2025-04-15 16:19:24] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/atlas/strategy-map.md
[2025-04-15 16:19:24] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/atlas/map-strategic-planning_20250415145843.md
[2025-04-15 16:19:24] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/atlas/map-athlete-interviews.md
[2025-04-15 16:19:24] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/atlas/map-competitor-landscape.md
[2025-04-15 16:19:24] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/atlas/map-strategic-planning.md
[2025-04-15 16:19:24] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/atlas/mind-map-athlete-financial-lifecycle.md
[2025-04-15 16:19:24] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/atlas/mind-map-service-model.md
[2025-04-15 16:19:24] [INFO] Checking frontmatter in: /Users/patricksmith/obsidian/acupcakeshop/docs
[2025-04-15 16:19:24] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/misc/-.md
[2025-04-15 16:19:24] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/misc/obsidian_performance_guide.md
[2025-04-15 16:19:24] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/misc/verification_report_20250409_132809.md
[2025-04-15 16:19:24] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/misc/campbell-lamar.md
[2025-04-15 16:19:24] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/misc/competitor-research.md
[2025-04-15 16:19:24] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/misc/consolidation_next_steps.md
[2025-04-15 16:19:24] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/misc/mckinsey-analysis.md
[2025-04-15 16:19:24] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/misc/call-list.md
[2025-04-15 16:19:24] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/misc/yaml_frontmatter_guide.md
[2025-04-15 16:19:24] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/misc/implementation_status.md
[2025-04-15 16:19:24] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/misc/interview-pipeline.md
[2025-04-15 16:19:24] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/misc/strategic_linking_summary.md
[2025-04-15 16:19:24] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/misc/vault_migration_plan.md
[2025-04-15 16:19:24] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/misc/research-summary.md
[2025-04-15 16:19:24] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/misc/deployment_package.md
[2025-04-15 16:19:24] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/misc/vault_fix_report.md
[2025-04-15 16:19:24] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/misc/service-development.md
[2025-04-15 16:19:24] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/misc/INTERVIEW_GUIDE.md
[2025-04-15 16:19:24] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/misc/plugin_installation_guide.md
[2025-04-15 16:19:24] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/misc/graph_view_optimization.md
[2025-04-15 16:19:24] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/misc/optimization_table_link.md
[2025-04-15 16:19:24] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/misc/strategic_linking_implementation.md
[2025-04-15 16:19:24] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/misc/2025-04-06_johnson-jaylen_bears_safety.md
[2025-04-15 16:19:24] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/misc/tonight-guide.md
[2025-04-15 16:19:24] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/misc/yaml_audit_results.md
[2025-04-15 16:19:24] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/misc/advisory-board-research.md
[2025-04-15 16:19:24] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/misc/task-guidelines.md
[2025-04-15 16:19:24] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/misc/dataview_implementation_guide.md
[2025-04-15 16:19:24] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/misc/obsidian_compatibility_summary.md
[2025-04-15 16:19:24] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/misc/map-service-models.md
[2025-04-15 16:19:24] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/misc/nelson-daryl.md
[2025-04-15 16:19:24] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/misc/lynn-nicole.md
[2025-04-15 16:19:24] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/misc/conner-kevin.md
[2025-04-15 16:19:24] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/misc/key-project-areas.md
[2025-04-15 16:19:24] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/misc/registration-requirements.md
[2025-04-15 16:19:24] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/misc/service-model-diagram.md
[2025-04-15 16:19:25] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/misc/interview-insights.md
[2025-04-15 16:19:25] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/misc/conversation-guide.md
[2025-04-15 16:19:25] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/misc/cleanup_summary.md
[2025-04-15 16:19:25] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/misc/welcome.md
[2025-04-15 16:19:25] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/misc/tasks-dashboard.md
[2025-04-15 16:19:25] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/misc/business-model.md
[2025-04-15 16:19:25] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/misc/obsidian_enhancement_summary.md
[2025-04-15 16:19:25] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/misc/2025-04-06_smith-roquan_ravens_linebacker.md
[2025-04-15 16:19:25] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/misc/kevin-conner.md
[2025-04-15 16:19:25] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/misc/working-sessions.md
[2025-04-15 16:19:25] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/misc/strategic_linking_guide.md
[2025-04-15 16:19:25] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/misc/Readme.md
[2025-04-15 16:19:25] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/misc/migration_dashboard.md
[2025-04-15 16:19:25] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/misc/research-roadmap.md
[2025-04-15 16:19:25] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/misc/competitive-positioning.md
[2025-04-15 16:19:25] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/misc/implementation-plan.md
[2025-04-15 16:19:25] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/misc/redirection_fix_report.md
[2025-04-15 16:19:25] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/misc/2025-04-06_oconnell-aidan_raiders_quarterback.md
[2025-04-15 16:19:25] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/misc/2025-04-06_jenkins-john_raiders_defensive-tackle.md
[2025-04-15 16:19:25] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/misc/optimization_table.md
[2025-04-15 16:19:25] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/misc/yaml_frontmatter_standardization.md
[2025-04-15 16:19:25] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/misc/implementation_roadmap.md
[2025-04-15 16:19:25] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/misc/key-hypotheses.md
[2025-04-15 16:19:25] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/misc/vault_fix_report_20250410_075058.md
[2025-04-15 16:19:25] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/misc/directory_structure_log.md
[2025-04-15 16:19:25] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/misc/index.md
[2025-04-15 16:19:25] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/misc/migration_verification_report.md
[2025-04-15 16:19:25] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/misc/documentation_dashboard.md
[2025-04-15 16:19:25] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/misc/vault_reorganization_plan.md
[2025-04-15 16:19:25] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/misc/script_consolidation_report.md
[2025-04-15 16:19:25] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/misc/knowledge_graph_enhancement_guide.md
[2025-04-15 16:19:25] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/misc/map-athlete-interviews.md
[2025-04-15 16:19:25] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/misc/migration_verification_status.md
[2025-04-15 16:19:25] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/misc/automation_scripts_guide.md
[2025-04-15 16:19:25] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/misc/migration_completion_report.md
[2025-04-15 16:19:25] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/misc/current-status.md
[2025-04-15 16:19:25] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/misc/mermaid_implementation_guide.md
[2025-04-15 16:19:25] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/misc/map-competitor-landscape.md
[2025-04-15 16:19:25] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/misc/fix_next_steps.md
[2025-04-15 16:19:25] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/misc/competitor-positioning-diagram.md
[2025-04-15 16:19:25] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/misc/enhancement_summary.md
[2025-04-15 16:19:25] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/misc/recovery_complete.md
